@RELATION RapidMinerData

@ATTRIBUTE 'measx' real
@ATTRIBUTE 'measy' real
@ATTRIBUTE 'measz' real
@ATTRIBUTE 'n' real
@ATTRIBUTE '109.0' real
@ATTRIBUTE 'ait-l15' real
@ATTRIBUTE 'aut-sams-1' real
@ATTRIBUTE 'bolyai_e4_floor3' real
@ATTRIBUTE 'bosch_telemetry' real
@ATTRIBUTE 'dd' real
@ATTRIBUTE 'doa2' real
@ATTRIBUTE 'doa200' real
@ATTRIBUTE 'doa203' real
@ATTRIBUTE 'doa207' real
@ATTRIBUTE 'doa208' real
@ATTRIBUTE 'doa6' real
@ATTRIBUTE 'eet_3' real
@ATTRIBUTE 'frm' real
@ATTRIBUTE 'geiakfsz' real
@ATTRIBUTE 'iitap1' real
@ATTRIBUTE 'iitap1-guest' real
@ATTRIBUTE 'iitap2' real
@ATTRIBUTE 'iitap2-guest' real
@ATTRIBUTE 'iitap3' real
@ATTRIBUTE 'iitap3-guest' real
@ATTRIBUTE 'info' real
@ATTRIBUTE 'info2' real
@ATTRIBUTE 'kema10' real
@ATTRIBUTE 'kema4' real
@ATTRIBUTE 'krz' real
@ATTRIBUTE 'library114' real
@ATTRIBUTE 'tp-link_b2765a' real
@ATTRIBUTE 'upcwi-free' real
@ATTRIBUTE 'upc8902044' real
@ATTRIBUTE 'wireless' real
@ATTRIBUTE '00:16:53:4c:b1:f9' real
@ATTRIBUTE '00:16:53:4c:b2:02' real
@ATTRIBUTE '00:16:53:4c:b4:eb' real
@ATTRIBUTE '00:16:53:4c:e9:1d' real
@ATTRIBUTE '00:16:53:4c:f2:6a' real
@ATTRIBUTE '00:16:53:4c:f5:2d' real
@ATTRIBUTE '00:16:53:4c:f9:a4' real
@ATTRIBUTE '00:16:53:4c:fa:60' real
@ATTRIBUTE '00:16:53:4c:fa:67' real
@ATTRIBUTE '48:5a:b6:54:35:dc' real
@ATTRIBUTE '6b:c2:26:12:62:60' real
@ATTRIBUTE 'dani6b:c2:26:12:62:60' real
@ATTRIBUTE 'dm0608248:5a:b6:54:35:dc' real
@ATTRIBUTE 'ev300:16:53:4c:e9:1d' real
@ATTRIBUTE 'ev300:16:53:4c:f2:6a' real
@ATTRIBUTE 'ev300:16:53:4c:fa:60' real
@ATTRIBUTE 'ev300:16:53:4c:fa:67' real
@ATTRIBUTE 'ev3bd00:16:53:4c:f5:2d' real
@ATTRIBUTE 'ize00:16:53:4c:b1:f9' real
@ATTRIBUTE 'joe00:16:53:4c:f9:a4' real
@ATTRIBUTE 'megarobot00:16:53:4c:b2:02' real
@ATTRIBUTE 'mrev300:16:53:4c:b4:eb' real
@ATTRIBUTE 'zoneid' {'07a25de0-a013-486d-9463-404a348e05ee','14fc835a-ee28-4b78-9c59-9ee0f759ce56','1501dc2f-55e3-44bd-8f15-8c26a8c7410d','43f5e995-b6f9-4e6f-b40a-9f6bca793ecd','544bbbff-2c9c-4d7f-aad5-1742e2f26935','59376e57-9d03-4b9d-af9b-36d6f617a935','5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d','5eed44d0-c401-46a0-935c-b3161177a00f','79d7a2dc-831e-4d07-98d7-327dbbad3884','7b8681b3-9d64-4b7e-918d-074bd146d9e6','8933b3c7-54ac-4fc3-a2e5-8c7fdc7bfae3','8e4181f2-8e1c-467d-8cc2-4580bf5cb76c','93f32509-0f74-4f2c-a45a-90858ca646d8','a377b162-49fb-4140-bfe1-2565a2260764','aa7b48e2-ab67-4888-b5c9-1edc21c13d63','b33055ec-4fda-4cf1-ae44-b3fd54f94467','bef00f27-9e13-4416-a380-c04010c377cb','e2d1a25f-5496-49c6-85b7-ccb3601a9971','e48c8f34-716c-477f-a448-9c209d635fbf','f44d88f6-8067-4934-ac94-c38bfdc8bb7f','fff52967-5b13-4935-afa0-44c375cb84db'}

@DATA
0.1540733426809311,-0.6580809950828552,-0.03771795332431793,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-71.0,-68.0,-100.0,-100.0,-100.0,-71.0,-56.0,-57.0,-100.0,-100.0,-82.0,-81.0,-100.0,-100.0,-100.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,'07a25de0-a013-486d-9463-404a348e05ee'
0.07010242342948914,-1.0301744937896729,0.030293762683868408,-100.0,-61.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-89.0,-100.0,-69.0,-60.0,-100.0,-100.0,-100.0,-60.0,-63.0,-64.0,-77.0,-77.0,-65.0,-65.0,-100.0,-100.0,-100.0,-100.0,-68.0,-87.0,-100.0,-100.0,-100.0,-100.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'07a25de0-a013-486d-9463-404a348e05ee'
1.0308419466018677,-0.9177911281585693,0.025635408237576485,-100.0,-64.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-63.0,-100.0,-100.0,-100.0,-59.0,-74.0,-73.0,-100.0,-100.0,-65.0,-65.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'07a25de0-a013-486d-9463-404a348e05ee'
0.74576735496521,-0.6939806342124939,0.05549851059913635,-100.0,-77.0,-100.0,-82.0,-100.0,-100.0,-68.0,-100.0,-82.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-84.0,-82.0,-79.0,-79.0,-100.0,-100.0,-100.0,-100.0,-83.0,-80.0,-70.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,'07a25de0-a013-486d-9463-404a348e05ee'
-1.1529593467712402,-1.005916714668274,0.08314123004674911,-100.0,-75.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-74.0,-69.0,-100.0,-100.0,-100.0,-68.0,-60.0,-61.0,-100.0,-100.0,-81.0,-81.0,-100.0,-100.0,-100.0,-100.0,-60.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'07a25de0-a013-486d-9463-404a348e05ee'
0.7235743403434753,-0.9810186624526978,0.25168997049331665,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-71.0,-100.0,-100.0,-100.0,-72.0,-65.0,-66.0,-84.0,-100.0,-79.0,-79.0,-100.0,-100.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'07a25de0-a013-486d-9463-404a348e05ee'
0.23464924097061157,-0.7011246085166931,0.12697279453277588,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-87.0,-70.0,-100.0,-100.0,-100.0,-75.0,-78.0,-78.0,-100.0,-100.0,-80.0,-79.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-90.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,'07a25de0-a013-486d-9463-404a348e05ee'
2.2964653968811035,-1.2231783866882324,-0.1882215142250061,-100.0,-60.0,-100.0,-70.0,-100.0,-100.0,-84.0,-88.0,-82.0,-100.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-79.0,-82.0,-83.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-77.0,-100.0,-100.0,-100.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'07a25de0-a013-486d-9463-404a348e05ee'
0.7900471687316895,-0.7811806201934814,0.12970255315303802,-100.0,-75.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-86.0,-89.0,-81.0,-82.0,-100.0,-100.0,-100.0,-78.0,-74.0,-73.0,-87.0,-75.0,-80.0,-85.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,'07a25de0-a013-486d-9463-404a348e05ee'
0.307562917470932,-0.6349532604217529,-0.01754206046462059,-100.0,-77.0,-100.0,-65.0,-100.0,-100.0,-80.0,-100.0,-83.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-85.0,-78.0,-89.0,-77.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-85.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,'07a25de0-a013-486d-9463-404a348e05ee'
0.6324738264083862,-0.9725844860076904,0.1607627421617508,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-68.0,-100.0,-100.0,-100.0,-72.0,-66.0,-65.0,-82.0,-100.0,-81.0,-81.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'07a25de0-a013-486d-9463-404a348e05ee'
1.0499274730682373,-0.9191128611564636,0.09725319594144821,-100.0,-71.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-87.0,-100.0,-77.0,-73.0,-100.0,-100.0,-100.0,-72.0,-65.0,-65.0,-100.0,-84.0,-74.0,-74.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,'07a25de0-a013-486d-9463-404a348e05ee'
0.7001621723175049,-0.6613690257072449,0.3883186876773834,-100.0,-74.0,-100.0,-61.0,-100.0,-100.0,-85.0,-93.0,-86.0,-100.0,-100.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-79.0,-82.0,-85.0,-100.0,-100.0,-100.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,'07a25de0-a013-486d-9463-404a348e05ee'
0.7363917827606201,-0.7747637629508972,-0.020830320194363594,-100.0,-85.0,-100.0,-73.0,-100.0,-100.0,-100.0,-86.0,-83.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-83.0,-82.0,-71.0,-71.0,-83.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,'07a25de0-a013-486d-9463-404a348e05ee'
0.6822126507759094,-0.9822708964347839,0.04758310317993164,-100.0,-55.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-88.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-78.0,-100.0,-77.0,-73.0,-73.0,-81.0,-81.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-78.0,-100.0,-100.0,-100.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'07a25de0-a013-486d-9463-404a348e05ee'
0.9039272665977478,-1.1267073154449463,0.0713074654340744,-100.0,-66.0,-100.0,-100.0,-100.0,-100.0,-81.0,-84.0,-78.0,-100.0,-100.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'07a25de0-a013-486d-9463-404a348e05ee'
0.6531345248222351,-0.8793701529502869,0.18534794449806213,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-81.0,-69.0,-100.0,-100.0,-100.0,-67.0,-74.0,-74.0,-79.0,-100.0,-78.0,-78.0,-100.0,-100.0,-100.0,-100.0,-66.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'07a25de0-a013-486d-9463-404a348e05ee'
1.0651659965515137,-0.9003967046737671,0.244978666305542,-100.0,-53.0,-100.0,-100.0,-100.0,-100.0,-82.0,-100.0,-100.0,-100.0,-81.0,-59.0,-100.0,-100.0,-100.0,-69.0,-74.0,-76.0,-74.0,-80.0,-75.0,-75.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-74.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,'07a25de0-a013-486d-9463-404a348e05ee'
0.18899844586849213,-0.4192551374435425,-0.04612111672759056,-100.0,-92.0,-100.0,-75.0,-100.0,-100.0,-82.0,-84.0,-80.0,-100.0,-100.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-78.0,-78.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,'07a25de0-a013-486d-9463-404a348e05ee'
0.783052384853363,-0.7745327353477478,0.021273385733366013,-100.0,-71.0,-100.0,-75.0,-100.0,-100.0,-87.0,-89.0,-86.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-76.0,-75.0,-83.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,'07a25de0-a013-486d-9463-404a348e05ee'
-0.8688464760780334,-0.9382554888725281,0.04874185100197792,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,-73.0,-59.0,-81.0,-100.0,-100.0,-68.0,-63.0,-63.0,-77.0,-79.0,-69.0,-72.0,-100.0,-100.0,-100.0,-100.0,-58.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'07a25de0-a013-486d-9463-404a348e05ee'
0.9574040174484253,-0.6802167892456055,0.20846523344516754,-100.0,-83.0,-100.0,-72.0,-100.0,-100.0,-86.0,-100.0,-86.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-80.0,-78.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-86.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,'07a25de0-a013-486d-9463-404a348e05ee'
0.07738733291625977,-1.1191630363464355,0.244978666305542,-100.0,-66.0,-100.0,-65.0,-100.0,-100.0,-86.0,-82.0,-76.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-82.0,-100.0,-100.0,-72.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'07a25de0-a013-486d-9463-404a348e05ee'
